"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Iowa","Clinton",2008,364,191,169,4,0,0,0,138,72,49,0,0,104,260,0
"Iowa","Delaware",2008,117,82,34,1,0,0,0,104,63,39,0,0,0,117,0
"Iowa","Harrison",2008,214,192,22,0,0,0,0,93,51,41,0,0,214,0,0
"Iowa","Johnson",2008,348,234,112,2,0,0,0,120,65,38,0,0,0,341,7
"Iowa","Lee",2008,118,71,47,0,0,0,0,90,65,43,0,0,0,118,0
"Iowa","Linn",2008,366,216,148,2,0,0,0,124,71,47,0,0,119,247,0
"Iowa","Montgomery",2008,259,217,42,0,0,0,0,84,56,40,0,0,180,75,4
"Iowa","Muscatine",2008,334,201,128,5,0,0,0,138,73,43,0,0,0,322,12
"Iowa","Palo Alto",2008,264,242,22,0,0,0,0,95,47,34,0,0,184,71,9
"Iowa","Polk",2008,366,234,131,1,0,0,0,113,67,44,0,17,86,262,1
"Iowa","Pottawattamie",2008,235,195,40,0,0,0,0,87,54,28,0,0,0,108,127
"Iowa","Scott",2008,366,162,199,4,1,0,0,155,76,52,0,1,62,242,61
"Iowa","Story",2008,213,200,13,0,0,0,0,71,48,38,0,0,213,0,0
"Iowa","Van Buren",2008,261,221,40,0,0,0,0,92,55,34,0,0,170,86,5
"Iowa","Warren",2008,211,199,12,0,0,0,0,74,47,37,0,0,211,0,0
"Iowa","Woodbury",2008,125,92,32,1,0,0,0,106,61,36,0,0,0,113,12
"Iowa","Wright",2008,103,78,25,0,0,0,0,93,60,33,0,0,0,103,0
"Kansas","Brown",2008,119,102,17,0,0,0,0,74,53,31,0,0,0,119,0
"Kansas","Chase",2008,120,103,17,0,0,0,0,72,53,27,0,0,0,120,0
"Kansas","Ford",2008,302,298,4,0,0,0,0,87,32,17,0,0,0,0,302
"Kansas","Johnson",2008,365,312,53,0,0,0,0,100,54,37,0,0,302,63,0
"Kansas","Leavenworth",2008,365,334,31,0,0,0,0,93,50,35,0,0,365,0,0
"Kansas","Linn",2008,363,302,61,0,0,0,0,97,56,38,0,2,303,58,0
"Kansas","Montgomery",2008,333,333,0,0,0,0,0,48,31,17,0,0,0,0,333
"Kansas","Neosho",2008,59,54,5,0,0,0,0,74,46,20,0,0,0,0,59
"Kansas","Riley",2008,361,317,40,4,0,0,0,126,54,38,0,0,361,0,0
"Kansas","Sedgwick",2008,366,287,78,1,0,0,0,119,61,40,0,37,241,59,29
"Kansas","Shawnee",2008,366,298,68,0,0,0,0,93,57,38,0,0,286,59,21
"Kansas","Sherman",2008,51,47,4,0,0,0,0,67,44,19,0,0,0,0,51
"Kansas","Sumner",2008,365,285,77,3,0,0,0,122,61,40,0,5,316,44,0
"Kansas","Trego",2008,363,307,56,0,0,0,0,84,58,39,0,0,350,13,0
"Kansas","Wyandotte",2008,366,210,156,0,0,0,0,94,67,48,1,55,102,191,17
"Kentucky","Bell",2008,263,148,110,5,0,0,0,126,77,48,0,0,227,36,0
"Kentucky","Boone",2008,241,206,35,0,0,0,0,84,58,40,0,0,241,0,0
"Kentucky","Boyd",2008,366,220,142,4,0,0,0,133,72,46,0,32,141,192,1
"Kentucky","Bullitt",2008,284,180,101,2,1,0,0,154,71,46,0,0,194,90,0
"Kentucky","Campbell",2008,366,212,145,9,0,0,0,147,74,47,0,3,130,233,0
"Kentucky","Carter",2008,278,186,87,5,0,0,0,140,74,45,0,0,200,78,0
"Kentucky","Christian",2008,285,177,104,4,0,0,0,115,80,47,0,0,210,75,0
"Kentucky","Daviess",2008,358,209,144,5,0,0,0,133,72,44,0,14,143,201,0
"Kentucky","Edmonson",2008,365,258,104,3,0,0,0,108,77,42,0,0,328,37,0
"Kentucky","Fayette",2008,364,222,140,2,0,0,0,126,75,46,0,30,149,185,0
"Kentucky","Franklin",2008,119,71,48,0,0,0,0,84,65,45,0,0,0,119,0
"Kentucky","Greenup",2008,245,183,57,5,0,0,0,122,77,43,0,0,245,0,0
"Kentucky","Hancock",2008,237,169,63,5,0,0,0,115,71,44,0,0,237,0,0
"Kentucky","Hardin",2008,360,228,128,4,0,0,0,122,72,44,0,0,166,194,0
"Kentucky","Henderson",2008,362,222,132,8,0,0,0,122,72,44,0,0,175,187,0
"Kentucky","Jefferson",2008,366,140,212,13,1,0,0,159,87,54,0,21,126,219,0
"Kentucky","Jessamine",2008,244,154,87,3,0,0,0,115,80,46,0,0,244,0,0
"Kentucky","Kenton",2008,359,243,110,6,0,0,0,133,69,43,0,0,133,226,0
"Kentucky","Livingston",2008,245,199,46,0,0,0,0,97,61,42,0,0,245,0,0
"Kentucky","Madison",2008,119,84,35,0,0,0,0,79,64,38,0,0,0,119,0
"Kentucky","Marshall",2008,58,58,0,0,0,0,0,31,26,14,0,0,0,0,58
"Kentucky","McCracken",2008,363,229,130,4,0,0,0,112,71,44,0,35,155,172,1
"Kentucky","Morgan",2008,361,271,83,7,0,0,0,133,71,41,0,0,361,0,0
"Kentucky","Ohio",2008,363,268,95,0,0,0,0,88,60,35,0,0,0,363,0
"Kentucky","Oldham",2008,240,172,58,9,1,0,0,159,80,44,0,0,240,0,0
"Kentucky","Perry",2008,256,183,67,6,0,0,0,115,74,44,0,0,237,19,0
"Kentucky","Pike",2008,353,247,102,4,0,0,0,115,65,42,0,0,147,206,0
"Kentucky","Pulaski",2008,244,190,53,1,0,0,0,105,64,44,0,0,244,0,0
"Kentucky","Simpson",2008,245,160,81,4,0,0,0,115,80,45,0,0,245,0,0
"Kentucky","Trigg",2008,362,264,96,2,0,0,0,108,71,42,0,3,312,47,0
"Kentucky","Warren",2008,364,238,125,1,0,0,0,108,68,43,0,0,147,217,0
"Kentucky","Washington",2008,358,259,98,1,0,0,0,112,71,41,0,0,358,0,0
"Louisiana","Ascension",2008,357,294,55,8,0,0,0,147,64,36,0,34,323,0,0
"Louisiana","Bossier",2008,366,254,110,2,0,0,0,129,64,41,0,0,183,183,0
"Louisiana","Caddo",2008,363,271,87,5,0,0,0,136,67,41,0,0,286,75,2
"Louisiana","Calcasieu",2008,366,215,144,7,0,0,0,119,77,46,0,0,190,176,0
"Louisiana","East Baton Rouge",2008,366,197,153,16,0,0,0,143,84,49,0,23,154,189,0
"Louisiana","Iberville",2008,361,247,98,15,1,0,0,151,80,40,0,16,282,63,0
"Louisiana","Jefferson",2008,342,225,114,3,0,0,0,122,64,44,0,14,154,174,0
"Louisiana","Lafayette",2008,366,279,80,7,0,0,0,147,74,37,0,0,312,54,0
"Louisiana","Lafourche",2008,342,226,110,6,0,0,0,126,68,43,0,0,194,148,0
"Louisiana","Livingston",2008,358,222,128,8,0,0,0,126,77,44,0,0,238,120,0
"Louisiana","Orleans",2008,345,232,109,4,0,0,0,136,62,42,0,0,185,160,0
"Louisiana","Ouachita",2008,360,330,30,0,0,0,0,72,48,32,0,0,277,83,0
"Louisiana","Pointe Coupee",2008,344,284,52,8,0,0,0,143,64,37,0,0,344,0,0
"Louisiana","Rapides",2008,116,92,24,0,0,0,0,72,56,36,0,0,0,116,0
"Louisiana","St. Bernard",2008,347,211,135,1,0,0,0,101,65,45,0,0,115,232,0
"Louisiana","St. Charles",2008,340,306,32,2,0,0,0,105,51,32,0,0,340,0,0
"Louisiana","St. James",2008,361,314,45,2,0,0,0,115,58,33,0,0,361,0,0
"Louisiana","St. John the Baptist",2008,354,315,35,4,0,0,0,112,51,32,0,0,354,0,0
"Louisiana","St. Tammany",2008,238,145,84,9,0,0,0,150,80,44,0,0,143,95,0
"Louisiana","Tangipahoa",2008,117,78,39,0,0,0,0,73,61,38,0,0,0,117,0
"Louisiana","Terrebonne",2008,107,86,21,0,0,0,0,74,55,33,0,0,0,107,0
"Louisiana","West Baton Rouge",2008,361,198,158,5,0,0,0,119,70,48,0,14,71,272,4
"Louisiana","Winn",2008,111,98,13,0,0,0,0,68,53,33,0,0,0,111,0
"Maine","Androscoggin",2008,209,188,18,3,0,0,0,129,51,35,0,0,182,0,27
"Maine","Aroostook",2008,366,326,40,0,0,0,0,90,51,32,0,0,243,92,31
"Maine","Cumberland",2008,355,318,35,2,0,0,0,119,51,33,0,63,264,19,9
"Maine","Hancock",2008,366,317,43,6,0,0,0,126,61,36,2,0,359,5,0
"Maine","Kennebec",2008,211,193,17,1,0,0,0,101,49,34,0,0,181,0,30
"Maine","Knox",2008,183,171,12,0,0,0,0,93,47,35,0,0,183,0,0
"Maine","Oxford",2008,232,226,6,0,0,0,0,84,44,30,0,0,232,0,0
"Maine","Penobscot",2008,363,344,16,3,0,0,0,105,46,33,0,0,344,15,4
"Maine","Sagadahoc",2008,142,126,13,3,0,0,0,105,54,36,0,0,142,0,0
"Maine","Washington",2008,352,338,14,0,0,0,0,80,46,32,0,0,339,13,0
"Maine","York",2008,362,328,29,5,0,0,0,133,50,35,0,0,362,0,0
"Maryland","Anne Arundel",2008,260,151,87,19,3,0,0,154,97,46,0,0,188,70,2
"Maryland","Baltimore",2008,366,182,162,17,5,0,0,185,87,51,0,30,151,185,0
"Maryland","Baltimore (City)",2008,366,176,186,4,0,0,0,140,75,52,0,43,19,304,0
"Maryland","Calvert",2008,190,112,64,13,1,0,0,154,93,45,0,0,190,0,0
"Maryland","Carroll",2008,210,149,46,14,1,0,0,177,90,43,0,0,210,0,0
"Maryland","Cecil",2008,296,152,120,20,4,0,0,195,93,50,0,0,139,157,0
"Maryland","Charles",2008,206,127,61,16,2,0,0,159,93,45,0,0,206,0,0
"Maryland","Dorchester",2008,363,273,68,22,0,0,0,150,84,39,0,0,363,0,0
"Maryland","Frederick",2008,211,138,56,17,0,0,0,150,90,44,0,0,211,0,0
"Maryland","Garrett",2008,364,298,62,4,0,0,0,115,64,40,5,0,337,22,0
"Maryland","Harford",2008,263,159,75,21,8,0,0,192,101,47,0,0,200,63,0
"Maryland","Kent",2008,213,138,52,21,2,0,0,185,105,45,0,0,213,0,0
"Maryland","Montgomery",2008,289,181,89,18,1,0,0,172,87,45,0,0,165,124,0
"Maryland","Prince George's",2008,366,215,129,21,1,0,0,179,90,45,0,20,196,150,0
"Maryland","Washington",2008,264,167,85,12,0,0,0,147,77,45,0,0,183,81,0
"Maryland","Worcester",2008,160,102,51,7,0,0,0,143,84,47,0,0,160,0,0
"Massachusetts","Barnstable",2008,239,183,48,6,1,1,0,201,77,41,0,0,175,64,0
"Massachusetts","Berkshire",2008,366,255,105,4,2,0,0,187,74,42,0,0,110,256,0
"Massachusetts","Bristol",2008,366,270,87,8,1,0,0,156,74,38,0,0,145,221,0
"Massachusetts","Dukes",2008,242,174,59,6,3,0,0,190,77,43,0,0,174,68,0
"Massachusetts","Essex",2008,366,247,106,11,2,0,0,169,75,44,0,9,206,151,0
"Massachusetts","Hampden",2008,366,236,114,15,1,0,0,151,80,44,0,29,171,166,0
"Massachusetts","Hampshire",2008,365,241,112,11,1,0,0,174,78,44,0,0,153,212,0
"Massachusetts","Middlesex",2008,366,321,39,5,1,0,0,161,54,34,8,0,329,29,0
"Massachusetts","Norfolk",2008,366,270,87,9,0,0,0,140,71,37,0,1,144,221,0
"Massachusetts","Plymouth",2008,121,93,28,0,0,0,0,89,58,35,0,0,0,121,0
"Massachusetts","Suffolk",2008,366,165,194,7,0,0,0,143,77,52,0,48,60,258,0
"Massachusetts","Worcester",2008,366,245,111,8,2,0,0,197,71,41,2,55,141,168,0
"Michigan","Allegan",2008,241,162,71,7,1,0,0,187,80,43,0,0,169,72,0
"Michigan","Bay",2008,114,82,32,0,0,0,0,85,63,29,0,0,0,114,0
"Michigan","Benzie",2008,183,145,36,1,1,0,0,154,71,42,0,0,183,0,0
"Michigan","Berrien",2008,234,149,81,4,0,0,0,150,80,44,0,0,164,70,0
"Michigan","Cass",2008,183,124,55,4,0,0,0,115,80,44,0,0,183,0,0
"Michigan","Chippewa",2008,96,52,42,2,0,0,0,138,79,44,0,0,0,96,0
"Michigan","Clinton",2008,178,136,40,2,0,0,0,126,71,42,0,0,178,0,0
"Michigan","Genesee",2008,242,163,77,2,0,0,0,133,74,43,0,0,170,72,0
"Michigan","Huron",2008,183,153,28,2,0,0,0,122,54,39,0,0,183,0,0
"Michigan","Ingham",2008,241,168,70,3,0,0,0,115,67,43,0,0,165,76,0
"Michigan","Kalamazoo",2008,238,145,90,3,0,0,0,129,74,45,0,0,162,76,0
"Michigan","Kent",2008,360,218,140,2,0,0,0,143,74,44,1,0,125,234,0
"Michigan","Keweenaw",2008,118,112,6,0,0,0,0,94,38,12,0,0,0,118,0
"Michigan","Leelanau",2008,182,160,22,0,0,0,0,93,54,40,0,0,182,0,0
"Michigan","Lenawee",2008,197,129,62,6,0,0,0,133,74,46,0,0,147,50,0
"Michigan","Macomb",2008,243,156,75,12,0,0,0,147,77,44,0,0,172,71,0
"Michigan","Manistee",2008,241,193,46,2,0,0,0,133,64,39,0,0,172,69,0
"Michigan","Mason",2008,183,135,46,2,0,0,0,143,74,44,0,0,183,0,0
"Michigan","Missaukee",2008,241,197,41,3,0,0,0,136,64,39,0,0,171,70,0
"Michigan","Monroe",2008,117,74,43,0,0,0,0,99,72,45,0,0,0,117,0
"Michigan","Muskegon",2008,356,232,119,4,1,0,0,185,71,41,0,0,137,219,0
"Michigan","Oakland",2008,243,161,77,5,0,0,0,122,73,43,0,0,165,78,0
"Michigan","Ottawa",2008,359,222,135,2,0,0,0,147,73,43,0,0,129,230,0
"Michigan","Schoolcraft",2008,240,213,27,0,0,0,0,100,52,32,0,0,172,68,0
"Michigan","St. Clair",2008,241,168,70,3,0,0,0,122,72,42,0,0,156,85,0
"Michigan","Tuscola",2008,282,262,19,1,0,0,0,115,49,35,0,0,282,0,0
"Michigan","Washtenaw",2008,364,278,82,4,0,0,0,140,70,38,0,0,300,64,0
"Michigan","Wayne",2008,366,189,165,11,1,0,0,176,77,50,0,31,100,225,10
"Michigan","Wexford",2008,361,309,47,5,0,0,0,122,58,34,0,0,361,0,0
"Minnesota","Anoka",2008,366,249,115,2,0,0,0,130,64,43,0,20,145,201,0
"Minnesota","Becker",2008,363,320,43,0,0,0,0,90,54,33,0,0,168,195,0
"Minnesota","Carlton",2008,187,179,8,0,0,0,0,74,45,31,0,0,161,26,0
"Minnesota","Cass",2008,47,45,2,0,0,0,0,86,40,16,0,0,0,47,0
"Minnesota","Cook",2008,345,335,10,0,0,0,0,70,27,8,0,0,0,345,0
"Minnesota","Crow Wing",2008,363,288,73,2,0,0,0,116,61,37,0,0,154,209,0
"Minnesota","Dakota",2008,366,269,95,2,0,0,0,133,65,35,0,56,0,310,0
"Minnesota","Goodhue",2008,175,145,30,0,0,0,0,90,58,42,0,0,175,0,0
"Minnesota","Hennepin",2008,366,240,122,4,0,0,0,133,70,40,1,0,0,360,5
"Minnesota","Lake",2008,361,325,36,0,0,0,0,93,50,28,0,0,153,208,0
"Minnesota","Lyon",2008,358,244,114,0,0,0,0,99,66,44,0,0,116,242,0
"Minnesota","Mille Lacs",2008,236,207,28,1,0,0,0,106,53,35,0,0,173,63,0
"Minnesota","Olmsted",2008,365,201,155,8,1,0,0,155,74,47,0,0,119,233,13
"Minnesota","Ramsey",2008,366,250,112,4,0,0,0,137,67,37,4,0,0,268,94
"Minnesota","Rock",2008,112,99,13,0,0,0,0,84,52,28,0,0,0,112,0
"Minnesota","Saint Louis",2008,366,274,91,1,0,0,0,139,62,40,0,0,169,197,0
"Minnesota","Scott",2008,237,190,46,1,0,0,0,114,58,41,0,0,160,77,0
"Minnesota","Stearns",2008,366,284,79,2,1,0,0,152,60,38,14,0,136,216,0
"Minnesota","Washington",2008,204,170,33,1,0,0,0,130,59,40,0,0,162,37,5
"Minnesota","Winona",2008,120,98,22,0,0,0,0,97,57,29,0,0,0,120,0
"Minnesota","Wright",2008,356,249,106,1,0,0,0,106,65,42,0,0,110,246,0
"Mississippi","Adams",2008,276,209,67,0,0,0,0,97,63,41,0,0,184,92,0
"Mississippi","Bolivar",2008,362,217,144,1,0,0,0,105,68,45,0,0,84,278,0
"Mississippi","DeSoto",2008,362,203,148,11,0,0,0,136,75,47,0,0,114,248,0
"Mississippi","Forrest",2008,120,63,57,0,0,0,0,99,71,49,0,0,0,120,0
"Mississippi","Grenada",2008,115,78,37,0,0,0,0,80,59,41,0,0,0,115,0
"Mississippi","Harrison",2008,324,188,125,10,1,0,0,159,74,47,0,0,116,208,0
"Mississippi","Hinds",2008,358,211,145,2,0,0,0,105,68,45,0,0,57,301,0
"Mississippi","Jackson",2008,326,185,130,9,2,0,0,164,69,48,0,5,84,237,0
"Mississippi","Jones",2008,121,58,63,0,0,0,0,85,69,51,0,0,0,121,0
"Mississippi","Lauderdale",2008,362,211,151,0,0,0,0,100,68,47,0,0,59,303,0
"Mississippi","Lee",2008,362,230,130,2,0,0,0,108,65,44,0,0,97,265,0
"Mississippi","Lowndes",2008,115,67,48,0,0,0,0,92,65,44,0,0,0,115,0
"Mississippi","Webster",2008,93,83,10,0,0,0,0,67,51,34,0,0,93,0,0
"Mississippi","Yalobusha",2008,309,267,42,0,0,0,0,93,58,35,0,0,309,0,0
"Missouri","Buchanan",2008,317,62,255,0,0,0,0,95,77,60,0,0,0,311,6
"Missouri","Cass",2008,262,200,61,1,0,0,0,129,60,44,0,0,187,75,0
"Missouri","Cedar",2008,352,200,150,2,0,0,0,122,67,47,0,0,126,226,0
"Missouri","Clay",2008,366,231,130,5,0,0,0,122,67,46,0,6,162,198,0
"Missouri","Clinton",2008,214,174,37,3,0,0,0,126,64,43,0,0,214,0,0
"Missouri","Greene",2008,366,278,86,2,0,0,0,129,64,40,3,102,183,78,0
"Missouri","Jackson",2008,366,222,144,0,0,0,0,99,65,44,0,94,0,271,1
"Missouri","Jasper",2008,365,351,14,0,0,0,0,93,40,19,0,0,0,0,365
"Missouri","Jefferson",2008,364,188,171,5,0,0,0,136,75,49,0,0,118,246,0
"Missouri","Lincoln",2008,213,156,53,4,0,0,0,115,74,44,0,0,213,0,0
"Missouri","Monroe",2008,239,209,29,1,0,0,0,101,51,40,0,0,214,0,25
"Missouri","Perry",2008,214,131,80,3,0,0,0,112,77,46,0,0,214,0,0
"Missouri","Saint Charles",2008,348,260,81,6,1,0,0,159,71,39,0,81,214,53,0
"Missouri","Saint Louis",2008,366,163,199,4,0,0,0,126,76,53,0,5,92,269,0
"Missouri","Sainte Genevieve",2008,365,267,93,5,0,0,0,147,67,40,0,81,179,105,0
"Missouri","St. Louis City",2008,366,122,234,10,0,0,0,133,81,56,0,4,56,256,50
"Missouri","Stoddard",2008,111,78,33,0,0,0,0,83,63,37,0,0,0,111,0
"Missouri","Taney",2008,107,88,19,0,0,0,0,73,57,28,0,0,0,107,0
"Montana","Big Horn",2008,62,54,8,0,0,0,0,83,54,25,0,0,0,0,62
"Montana","Cascade",2008,365,345,20,0,0,0,0,67,40,14,157,0,0,208,0
"Montana","Fergus",2008,115,114,1,0,0,0,0,69,27,10,0,0,0,115,0
"Montana","Flathead",2008,366,269,97,0,0,0,0,81,62,43,3,0,182,155,26
"Montana","Gallatin",2008,366,320,46,0,0,0,0,83,54,25,15,0,0,351,0
"Montana","Jefferson",2008,46,42,3,1,0,0,0,104,39,13,0,0,0,0,46
"Montana","Lake",2008,341,336,5,0,0,0,0,84,29,13,0,0,0,26,315
"Montana","Lewis and Clark",2008,364,323,39,2,0,0,0,138,52,26,0,0,0,364,0
"Montana","Lincoln",2008,366,209,154,3,0,0,0,118,76,43,0,0,0,323,43
"Montana","Missoula",2008,352,299,52,1,0,0,0,104,57,22,50,0,0,137,165
"Montana","Powell",2008,112,112,0,0,0,0,0,49,26,9,0,0,0,112,0
"Montana","Ravalli",2008,334,281,49,4,0,0,0,120,54,26,0,0,0,334,0
"Montana","Richland",2008,83,82,1,0,0,0,0,59,35,29,0,1,58,24,0
"Montana","Roosevelt",2008,118,115,3,0,0,0,0,65,30,15,0,0,0,118,0
"Montana","Rosebud",2008,360,357,3,0,0,0,0,76,31,17,0,10,0,42,308
"Montana","Sanders",2008,122,110,11,1,0,0,0,113,48,23,0,0,0,109,13
"Montana","Sheridan",2008,119,117,2,0,0,0,0,80,30,15,0,0,0,119,0
"Montana","Silver Bow",2008,365,299,64,2,0,0,0,102,59,30,0,0,0,248,117
"Montana","Yellowstone",2008,366,348,18,0,0,0,0,97,41,15,131,0,0,235,0
"Nebraska","Cass",2008,360,324,36,0,0,0,0,94,51,24,0,0,0,0,360
"Nebraska","Dawson",2008,58,56,2,0,0,0,0,58,44,24,0,0,0,0,58
"Nebraska","Douglas",2008,366,60,295,11,0,0,0,121,87,64,0,0,7,299,60
"Nebraska","Garden",2008,119,118,1,0,0,0,0,57,30,15,0,0,0,119,0
"Nebraska","Hall",2008,109,91,18,0,0,0,0,66,54,27,0,0,0,109,0
"Nebraska","Knox",2008,337,321,16,0,0,0,0,74,48,34,0,0,337,0,0
"Nebraska","Lancaster",2008,366,345,21,0,0,0,0,80,42,28,105,0,183,78,0
"Nebraska","Sarpy",2008,106,80,26,0,0,0,0,82,57,37,0,0,0,106,0
"Nebraska","Scotts Bluff",2008,105,93,12,0,0,0,0,91,52,24,0,0,0,105,0
"Nebraska","Sioux",2008,128,66,60,2,0,0,0,105,74,50,0,0,128,0,0
"Nebraska","Thomas",2008,22,22,0,0,0,0,0,41,30,12,0,0,0,22,0
"Nebraska","Thurston",2008,47,45,2,0,0,0,0,74,48,28,0,0,0,47,0
"Nebraska","Washington",2008,103,86,17,0,0,0,0,64,54,33,0,0,0,103,0
"Nevada","Carson City",2008,304,248,51,5,0,0,0,129,64,41,94,0,210,0,0
"Nevada","Churchill",2008,201,179,19,3,0,0,0,126,51,40,0,0,201,0,0
"Nevada","Clark",2008,366,117,216,33,0,0,0,143,100,58,0,17,239,101,9
"Nevada","Douglas",2008,291,291,0,0,0,0,0,30,19,11,291,0,0,0,0
"Nevada","Elko",2008,178,176,2,0,0,0,0,55,28,11,0,0,0,88,90
"Nevada","Lyon",2008,169,134,34,1,0,0,0,105,67,44,0,0,169,0,0
"Nevada","Mineral",2008,341,332,9,0,0,0,0,67,29,13,0,0,0,0,341
"Nevada","Nye",2008,359,340,17,2,0,0,0,135,41,21,0,0,0,0,359
"Nevada","Washoe",2008,366,226,125,12,3,0,0,182,80,48,0,91,241,23,11
"Nevada","White Pine",2008,344,224,114,6,0,0,0,119,77,46,0,0,331,13,0
"New Hampshire","Belknap",2008,214,192,21,1,0,0,0,101,51,36,0,0,177,37,0
"New Hampshire","Cheshire",2008,290,220,67,3,0,0,0,133,69,38,0,0,173,117,0
"New Hampshire","Coos",2008,234,162,63,9,0,0,0,150,80,42,0,0,181,53,0
"New Hampshire","Grafton",2008,364,344,19,1,0,0,0,122,47,32,0,0,338,26,0
"New Hampshire","Hillsborough",2008,366,297,59,9,1,0,0,154,67,38,4,127,167,68,0
"New Hampshire","Merrimack",2008,241,205,35,1,0,0,0,102,57,37,0,0,154,87,0
"New Hampshire","Rockingham",2008,360,311,43,6,0,0,0,143,58,33,0,129,171,60,0
"New Hampshire","Sullivan",2008,212,190,21,1,0,0,0,129,51,35,0,0,168,44,0
"New Jersey","Atlantic",2008,361,251,104,6,0,0,0,119,71,42,0,0,217,138,6
"New Jersey","Bergen",2008,366,161,188,15,2,0,0,159,84,54,0,32,60,271,3
"New Jersey","Burlington",2008,362,362,0,0,0,0,0,20,8,5,362,0,0,0,0
"New Jersey","Camden",2008,366,212,128,22,4,0,0,174,90,46,0,22,224,119,1
"New Jersey","Cumberland",2008,364,223,125,16,0,0,0,143,77,44,0,0,195,169,0
"New Jersey","Essex",2008,362,321,41,0,0,0,0,91,51,34,0,318,0,44,0
"New Jersey","Gloucester",2008,364,264,77,18,5,0,0,190,87,40,0,0,308,56,0
"New Jersey","Hudson",2008,366,127,212,24,3,0,0,161,94,57,1,36,36,293,0
"New Jersey","Hunterdon",2008,366,238,108,17,3,0,0,164,87,43,0,0,220,146,0
"New Jersey","Mercer",2008,366,220,128,17,1,0,0,174,84,44,0,19,189,156,2
"New Jersey","Middlesex",2008,366,236,110,17,3,0,0,172,81,43,0,54,178,134,0
"New Jersey","Monmouth",2008,366,306,49,8,3,0,0,159,67,35,107,0,259,0,0
"New Jersey","Morris",2008,366,277,76,12,1,0,0,151,74,38,5,36,254,71,0
"New Jersey","Ocean",2008,363,242,96,23,2,0,0,187,87,42,0,0,189,174,0
"New Jersey","Passaic",2008,277,203,65,9,0,0,0,133,77,41,0,0,199,78,0
"New Jersey","Union",2008,366,169,193,4,0,0,0,105,78,52,0,96,0,270,0
"New Jersey","Warren",2008,112,72,39,1,0,0,0,106,72,37,0,0,0,112,0
"New Mexico","Bernalillo",2008,366,135,225,6,0,0,0,143,84,56,0,16,206,107,37
"New Mexico","Catron",2008,105,105,0,0,0,0,0,43,24,10,0,0,0,105,0
"New Mexico","Chaves",2008,126,119,7,0,0,0,0,72,39,23,0,0,0,112,14
"New Mexico","Dona Ana",2008,366,120,202,32,5,4,3,420,105,58,0,7,162,80,117
"New Mexico","Eddy",2008,366,250,107,9,0,0,0,115,77,44,0,5,342,19,0
"New Mexico","Grant",2008,365,340,25,0,0,0,0,87,48,39,0,0,356,9,0
"New Mexico","Lea",2008,362,273,89,0,0,0,0,97,64,42,0,36,288,37,1
"New Mexico","Lincoln",2008,117,113,4,0,0,0,0,62,30,13,0,0,0,117,0
"New Mexico","Los Alamos",2008,115,115,0,0,0,0,0,40,24,12,0,0,0,115,0
"New Mexico","Luna",2008,366,299,43,11,8,2,3,929,67,38,0,15,275,0,76
"New Mexico","McKinley",2008,278,270,8,0,0,0,0,76,27,14,0,0,0,0,278
"New Mexico","Rio Arriba",2008,110,110,0,0,0,0,0,45,22,10,0,0,0,110,0
"New Mexico","San Juan",2008,366,210,153,3,0,0,0,122,80,48,0,32,315,6,13
"New Mexico","Sandoval",2008,366,177,189,0,0,0,0,97,73,51,0,7,252,0,107
"New Mexico","Santa Fe",2008,366,301,65,0,0,0,0,100,61,43,0,0,364,2,0
"New Mexico","Socorro",2008,98,98,0,0,0,0,0,48,26,13,0,0,0,98,0
"New Mexico","Taos",2008,365,355,10,0,0,0,0,61,34,16,0,0,0,346,19
"New Mexico","Valencia",2008,366,357,9,0,0,0,0,89,31,15,0,0,0,366,0
"New York","Albany",2008,366,248,111,6,1,0,0,156,68,43,0,0,152,214,0
"New York","Bronx",2008,366,161,193,11,1,0,0,151,80,52,0,73,66,227,0
"New York","Chautauqua",2008,366,291,65,8,2,0,0,156,71,40,0,0,341,25,0
"New York","Chemung",2008,361,331,27,3,0,0,0,147,49,33,0,0,361,0,0
"New York","Dutchess",2008,359,322,30,4,3,0,0,156,51,33,0,0,359,0,0
"New York","Erie",2008,366,178,178,10,0,0,0,129,80,51,0,33,103,230,0
"New York","Essex",2008,366,281,77,6,2,0,0,159,71,41,0,0,340,26,0
"New York","Franklin",2008,365,354,10,1,0,0,0,126,42,23,0,0,247,0,118
"New York","Hamilton",2008,362,327,32,3,0,0,0,122,50,34,0,0,362,0,0
"New York","Herkimer",2008,361,334,24,3,0,0,0,140,48,33,0,0,361,0,0
"New York","Jefferson",2008,291,252,35,4,0,0,0,140,58,33,0,0,291,0,0
"New York","Kings",2008,366,210,153,3,0,0,0,109,70,45,0,0,0,366,0
"New York","Madison",2008,361,324,33,3,1,0,0,161,51,34,0,0,361,0,0
"New York","Monroe",2008,366,264,96,6,0,0,0,147,68,39,1,0,164,201,0
"New York","Nassau",2008,366,233,131,2,0,0,0,108,69,43,0,92,0,274,0
"New York","New York",2008,366,121,232,11,2,0,0,161,80,55,0,59,38,269,0
"New York","Niagara",2008,366,232,130,4,0,0,0,129,70,45,0,0,134,232,0
